lat,lon,country,state,county,species,year,sex,sc,doy,elevation,tmax_wt,tmax_sp,tmin_wt,tmin_sp,ppt_wt,ppt_sp,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,LT_Tmax_wt,LT_Tmax_sp,LT_Tmin_wt,LT_Tmin_sp,LT_PPT_wt,LT_PPT_sp,Tmax_wt_anm,Tmax_sp_anm,Tmin_wt_anm,Tmin_sp_anm,PPT_wt_anm,PPT_sp_anm
45.304687,-96.434485,US,Minnesota,Big Stone,Populus deltoides,1950,M,Minnesota_Big Stone,133,334.00469970703125,-3.903601455688477,0.22456414699554444,-13.364955139160156,-9.566389465332032,46.04770565032959,181.90364837646484,9.2.1,Aspen Parkland/Northern Glaciated Plains,9.2,TEMPERATE PRAIRIES,-3.964053861215963,3.757856412945676,-12.364827086885096,-7.204473310558734,48.80773991426169,155.13737275900962,0.06045240552748598,-3.533292265950131,-1.000128052275059,-2.361916154773297,-0.05654911021859491,0.17253273754373777
44.48735,-73.23124,US,Vermont,Chittenden,Populus deltoides,1912,M,Vermont_Chittenden,122,204.33981323242188,2.1315896987915037,0.00856658816337585,-3.6758960723876952,-10.582112121582032,184.67694091796875,307.0984573364258,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,-0.6863675564559076,3.269650274490109,-8.35086746393624,-6.0850839904176075,197.85983538870084,231.14045333982517,2.8179572552474115,-3.261083686326733,4.674971391548544,-4.4970281311644245,-0.06662744080845893,0.3286227179148357
44.48735,-73.23124,US,Vermont,Chittenden,Populus deltoides,1912,M,Vermont_Chittenden,125,204.33981323242188,2.1315896987915037,0.00856658816337585,-3.6758960723876952,-10.582112121582032,184.67694091796875,307.0984573364258,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,-0.6863675564559076,3.269650274490109,-8.35086746393624,-6.0850839904176075,197.85983538870084,231.14045333982517,2.8179572552474115,-3.261083686326733,4.674971391548544,-4.4970281311644245,-0.06662744080845893,0.3286227179148357
39.082935,-76.750796,US,Maryland,Anne Arundel,Populus deltoides,2011,M,Maryland_Anne Arundel,105,25.636383056640625,3.0349800109863283,11.77306900024414,-2.8439863204956053,2.8281572341918944,202.62616729736328,297.64525604248047,8.3.5,Southeastern Plains,8.3,SOUTHEASTERN USA PLAINS,7.132343921823018,11.87089386306891,-0.338541708704778,1.9712535502479869,242.8090957833953,276.9488823256773,-4.097363910836689,-0.0978248628247691,-2.505444611790827,0.8569036839439077,-0.16549185835228483,0.07472994129099006
32.61117857,-108.3471755,US,New Mexico,Grant,Populus deltoides,1992,M,New Mexico_Grant,99,1769.7218017578125,8.79181137084961,16.015447998046874,-0.4428283214569092,2.662204933166504,152.3055934906006,118.97254371643066,13.1.1,Arizona/New Mexico Mountains,13.1,UPPER GILA MOUNTAINS,10.086582516815705,16.368312059931394,-1.7656552693500351,2.14280483336008,69.83509197882424,37.98216809854162,-1.294771145966093,-0.3528640618845209,1.3228269478931258,0.5194000998064241,1.180932095525606,2.132326290794305
42.106667,-104.35,US,Wyoming,Goshen,Populus deltoides,2016,M,Wyoming_Goshen,132,1416.5413818359375,2.911968803405762,12.877801513671876,-5.104864120483398,-1.4451899528503418,45.34186935424805,200.5369758605957,9.4.1,High Plains,9.4,SOUTH CENTRAL SEMIARID PRAIRIES,3.2583846602904605,9.09601768926412,-6.072535369679079,-3.4025804668715014,32.80135943568738,137.10072677836698,-0.34641585688469867,3.7817838244077553,0.9676712491956804,1.9573905140211596,0.3823167738870232,0.4626981240207276
41.76583,-72.68388,US,Connecticut,Hartford,Populus deltoides,1937,M,Connecticut_Hartford,115,96.731536865234375,5.596920013427734,3.480330657958985,-1.7674079895019532,-3.424653244018555,395.94734954833984,302.22315216064453,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,3.764221332209596,6.661632973807199,-3.2221480780789404,-1.4510216168145167,277.12113622051174,286.11353338353774,1.8326986812181385,-3.1813023158482143,1.4547400885769872,-1.9736316272040384,0.4287879840145983,0.05630498699798202
44.4716682,-92.2961121,US,Minnesota,Goodhue,Populus deltoides,2000,M,Minnesota_Goodhue,103,320.1603088378906,0.47565808296203616,10.610964965820312,-8.396577453613281,-1.976839256286621,61.70377254486084,183.0078716278076,8.1.5,Driftless Area,8.1,MIXED WOOD PLAINS,-2.6117054965031343,4.549743269671914,-10.595659897367833,-6.09132675309141,67.51283257371288,193.2914595395577,3.0873635794651704,6.061221696148398,2.199082443754552,4.114487496804789,-0.08604379060098699,-0.05320249501062694
34.6724925,-120.017873,US,Wisconsin,Waukesha,Populus deltoides,1973,M,Wisconsin_Waukesha,105,272.8477783203125,-2.2133970260620117,9.02348861694336,-9.102342987060547,0.8600214958190918,120.43279266357422,355.56151580810547,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",11.1,MEDITERRANEAN CALIFORNIA,0.02663722614110573,4.8041446074718195,-6.748178441726554,-3.7086664756205896,108.6837993873984,211.66170016953924,-2.2400342522031176,4.219344009471541,-2.354164545333993,4.568687971439681,0.10810252624953848,0.6798576007057663
35.83640896,-111.7685408,US,Colorado,Boulder,Populus deltoides,1993,M,Colorado_Boulder,119,2248.5419921875,-1.0922513961791993,7.508685302734375,-13.152137756347656,-5.955780410766602,65.4477710723877,144.59647369384766,13.1.1,Arizona/New Mexico Mountains,13.1,UPPER GILA MOUNTAINS,1.4987217991723352,6.625744409120384,-11.085564002990722,-7.505557633087414,56.15174219204208,159.1321792955158,-2.5909731953515345,0.8829408936139913,-2.066573753356934,1.5497772223208122,0.1655519226554482,-0.09134359666296456
38.44194613,-84.33172283,US,Louisiana,Saint Charles,Populus deltoides,1976,M,Louisiana_Saint Charles,73,1.2284202575683594,15.442222595214844,21.134022521972657,9.085540771484377,15.27298583984375,233.88579177856445,274.2616033554077,8.3.3,Interior Plateau,8.3,SOUTHEASTERN USA PLAINS,17.105919181694418,20.13901120995273,10.290673528768249,13.195174943298854,379.7388015372066,379.09214461727305,-1.663696586479574,0.9950113120199262,-1.205132757283872,2.0778108965448965,-0.38408771810576103,-0.27653050254497097
37.55245065,-85.26933235,US,New Mexico,Dona Ana,Populus deltoides,1930,F,New Mexico_Dona Ana,120,1359.1922607421875,12.90491943359375,17.59319305419922,0.4593525886535644,4.997988510131836,12.652899503707886,18.493945598602295,8.3.3,Interior Plateau,8.3,SOUTHEASTERN USA PLAINS,12.636496262631177,20.24976580964417,0.6568759083217491,5.685589977232349,32.13945895092799,20.347238517412183,0.26842317096257595,-2.6565727554449516,-0.19752331966818476,-0.6876014671005128,-0.6063126164311939,-0.09108326504473468
37.55245065,-85.26933235,US,New Mexico,Dona Ana,Populus deltoides,1930,M,New Mexico_Dona Ana,120,1359.1922607421875,12.90491943359375,17.59319305419922,0.4593525886535644,4.997988510131836,12.652899503707886,18.493945598602295,8.3.3,Interior Plateau,8.3,SOUTHEASTERN USA PLAINS,12.636496262631177,20.24976580964417,0.6568759083217491,5.685589977232349,32.13945895092799,20.347238517412183,0.26842317096257595,-2.6565727554449516,-0.19752331966818476,-0.6876014671005128,-0.6063126164311939,-0.09108326504473468
38.44194613,-84.33172283,US,Louisiana,Saint Charles,Populus deltoides,1996,M,Louisiana_Saint Charles,66,1.2284202575683594,16.046139526367188,17.834022521972656,10.022470855712893,10.502671813964843,306.83586502075195,283.97827911376953,8.3.3,Interior Plateau,8.3,SOUTHEASTERN USA PLAINS,17.105919181694418,20.13901120995273,10.290673528768249,13.195174943298854,379.7388015372066,379.09214461727305,-1.0597796553272296,-2.3049886879800745,-0.26820267305535594,-2.6925031293340105,-0.1919817943842951,-0.25089906729544437
39.52985557,-79.27032355,US,Texas,Brown,Populus deltoides,1993,M,Texas_Brown,86,463.1893615722656,14.500625610351564,19.844314575195313,5.052492141723633,7.163687133789063,143.6321144104004,180.8264503479004,8.4.2,Central Appalachians,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,14.29597543619447,21.334837431066177,3.5504586299622467,7.913781595951369,100.17673627110923,228.35218647606231,0.20465017415709497,-1.4905228558708643,1.502033511761386,-0.7500944621623065,0.43378712220856785,-0.2081247255022187
42.60328373,-83.91304396,US,New Mexico,Valencia,Populus deltoides,1997,M,New Mexico_Valencia,115,1642.8399658203125,9.92707748413086,17.79491424560547,-2.1336158752441405,3.012148666381836,29.164497077465057,67.61900806427002,8.1.6,Southern Michigan/Northern Indiana Drift Plains,8.1,MIXED WOOD PLAINS,8.13844940702794,15.584781871122471,-3.5190092385219307,1.4726899487481404,36.71801501776443,41.13675953713066,1.7886280771029206,2.2101323744829955,1.3853933632777902,1.5394587176336958,-0.20571694675338328,0.6437611718841414
44.99564506,-96.17364426,US,New Mexico,Bernalillo,Populus deltoides,1997,F,New Mexico_Bernalillo,114,1811.67041015625,8.600199127197266,16.216165161132814,-3.3017555236816407,1.620492362976074,40.6793007850647,79.73153018951416,9.2.3,Western Corn Belt Plains,9.2,TEMPERATE PRAIRIES,6.767440926826607,14.056403100791098,-4.733184866824391,0.19206720467124735,42.305289140829615,50.97542895067421,1.8327582003706588,2.159762060341716,1.4314293431427507,1.4284251583048266,-0.03843463521433887,0.5641169055519958
44.99564506,-96.17364426,US,New Mexico,Bernalillo,Populus deltoides,1997,M,New Mexico_Bernalillo,114,1811.67041015625,8.600199127197266,16.216165161132814,-3.3017555236816407,1.620492362976074,40.6793007850647,79.73153018951416,9.2.3,Western Corn Belt Plains,9.2,TEMPERATE PRAIRIES,6.767440926826607,14.056403100791098,-4.733184866824391,0.19206720467124735,42.305289140829615,50.97542895067421,1.8327582003706588,2.159762060341716,1.4314293431427507,1.4284251583048266,-0.03843463521433887,0.5641169055519958
46.07178492,-94.89732232,US,Florida,Wakulla,Populus deltoides,1958,M,Florida_Wakulla,68,9.71479034423828,16.81915283203125,17.729930114746093,7.931280517578125,11.438802337646484,255.77910232543945,571.2899475097656,8.1.4,North Central Hardwood Forests,8.1,MIXED WOOD PLAINS,16.918009793556344,20.202236438398604,8.924114145181948,11.85881000999643,330.38418700816266,360.91324096519406,-0.09885696152509382,-2.4723063236525107,-0.9928336276038224,-0.4200076723499464,-0.2258131218637288,0.5829010484125186
41.8422482,-87.81574989,US,New Mexico,Santa Fe,Populus deltoides,1936,M,New Mexico_Santa Fe,120,2100.63232421875,4.47242546081543,12.85873565673828,-6.7027099609375,-2.14550838470459,39.047040939331055,51.28473997116089,8.2.3,Central Corn Belt Plains,8.2,CENTRAL USA PLAINS,4.8018083731501795,11.48242761307404,-6.717016406625003,-2.103190505895293,49.1720315762646,69.76054427511552,-0.3293829123347498,1.37630804366424,0.01430644568750327,-0.04231787880929705,-0.20590954476285847,-0.264846045797627
42.60328373,-83.91304396,US,New Mexico,Valencia,Populus deltoides,1997,F,New Mexico_Valencia,115,1642.8399658203125,9.92707748413086,17.79491424560547,-2.1336158752441405,3.012148666381836,29.164497077465057,67.61900806427002,8.1.6,Southern Michigan/Northern Indiana Drift Plains,8.1,MIXED WOOD PLAINS,8.13844940702794,15.584781871122471,-3.5190092385219307,1.4726899487481404,36.71801501776443,41.13675953713066,1.7886280771029206,2.2101323744829955,1.3853933632777902,1.5394587176336958,-0.20571694675338328,0.6437611718841414
65.49128424,-151.8739131,US,Wisconsin,Dane,Populus deltoides,1967,M,Wisconsin_Dane,104,292.0052185058594,-0.5900901794433594,6.231697082519531,-8.611640930175781,-4.310787582397461,111.25504112243652,174.59046936035156,6.1.1,Interior Highlands and Klondike Plateau,6.1,BOREAL CORDILLERA,-0.518020548911417,5.9849526517531455,-8.440208796808275,-4.638954058034079,92.69706320196896,209.8415190048378,-0.07206963053194237,0.24674443076638575,-0.17143213336750662,0.3281664756366176,0.20020027905342935,-0.16798891759677714
40.50761632,-89.51292558,US,Louisiana,Ouachita,Populus deltoides,1968,M,Louisiana_Ouachita,73,31.87022399902344,14.364683532714844,18.207960510253905,5.946700668334961,6.8884132385253904,484.3049087524414,554.3160781860352,8.2.3,Central Corn Belt Plains,8.2,CENTRAL USA PLAINS,13.929128213656153,20.112553110843947,4.943663275928821,8.99142262434759,362.31306604676325,399.569791966286,0.4355553190586931,-1.9045926005900429,1.0030373924061395,-2.1030093858222,0.3367028521403996,0.3872822453825688
44.68977255,-71.30600957,US,Nebraska,Dawes,Populus deltoides,1980,F,Nebraska_Dawes,146,1166.5284423828125,6.805528259277343,6.559549713134766,-4.599293518066406,-4.912834548950196,39.86279773712158,128.8526210784912,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,2.464410108795106,8.811682976794845,-7.007424194853184,-3.930965025685414,37.65306474197309,157.26610935716067,4.341118150482238,-2.2521332636600793,2.4081306767867776,-0.9818695232647818,0.05868667026950482,-0.1806714008174561
44.68977255,-71.30600957,US,Nebraska,Dawes,Populus deltoides,1980,M,Nebraska_Dawes,146,1166.5284423828125,6.805528259277343,6.559549713134766,-4.599293518066406,-4.912834548950196,39.86279773712158,128.8526210784912,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,2.464410108795106,8.811682976794845,-7.007424194853184,-3.930965025685414,37.65306474197309,157.26610935716067,4.341118150482238,-2.2521332636600793,2.4081306767867776,-0.9818695232647818,0.05868667026950482,-0.1806714008174561
38.15254183,-107.7666028,US,Virginia,Fairfax,Populus deltoides,1976,M,Virginia_Fairfax,88,80.76350402832031,6.971273803710938,14.762501525878909,-0.3306433916091919,3.9879241943359376,238.50185012817383,210.54244232177737,10.1.6,Colorado Plateaus,10.1,COLD DESERTS,7.074870689036483,12.03254635915035,-0.6059739212559184,1.9030282352351349,222.74399515782372,255.9028660803883,-0.1035968853255449,2.7299551667285584,0.27533052964672655,2.0848959591008027,0.07074424142920212,-0.17725641159627176
36.51035585,-117.4068215,US,Michigan,Isabella,Populus deltoides,1963,F,Michigan_Isabella,114,261.11614990234375,-0.16888779401779175,5.827238845825195,-8.550894927978515,-5.01494255065918,57.70842742919922,193.19036483764648,10.2.1,Mojave Basin and Range,10.2,WARM DESERTS,0.35538753000861545,4.842062103259965,-6.1041271206484,-5.196292099286528,114.6861522123369,189.50491186542672,-0.5242753240264072,0.9851767425652298,-2.446767807330115,0.181349548627348,-0.4968143379476685,0.01944779655546299
39.52985557,-79.27032355,US,Texas,Brown,Populus deltoides,1971,M,Texas_Brown,81,463.1893615722656,18.64564971923828,22.682528686523437,5.825102233886719,5.816408920288086,29.353951930999756,139.47533011436462,8.4.2,Central Appalachians,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,14.29597543619447,21.334837431066177,3.5504586299622467,7.913781595951369,100.17673627110923,228.35218647606231,4.349674283043809,1.34769125545726,2.2746436039244724,-2.0973726756632836,-0.706978356216768,-0.3892095702399349
30.45845455,-84.27783669,US,New York,Bronx,Populus deltoides,1927,F,New York_Bronx,98,19.249950408935547,2.137738037109375,9.231678009033203,-5.210378646850586,0.7052564144134521,323.0067901611328,208.42119216918945,8.3.5,Southeastern Plains,8.3,SOUTHEASTERN USA PLAINS,5.336283939167605,8.111382231191428,-1.2867089232952345,0.19810218112433783,251.84967533370195,281.04627917474056,-3.19854590205823,1.1202957778417757,-3.923669723555351,0.5071542332891142,0.28253804470125826,-0.2584097082473611
29.81042683,-103.2514911,US,Texas,Grayson,Populus deltoides,1961,F,Texas_Grayson,72,216.8484039306641,9.262833404541016,20.56780242919922,2.1648569107055664,8.274042510986328,209.3996295928955,203.9337482452393,10.2.4,Chihuahuan Desert,10.2,WARM DESERTS,12.127766647985426,19.014749145507817,2.930529154026408,7.05034520253414,159.20315637182887,312.4783928052117,-2.86493324344441,1.5530532836914048,-0.7656722433208416,1.2236973084521887,0.31529822878529906,-0.34736688058823767
35.1205722,-84.52243225,US,Colorado,Montezuma,Populus deltoides,1988,M,Colorado_Montezuma,148,2078.74853515625,1.4792978286743164,9.76456069946289,-7.437020874023437,-4.716333389282227,92.1533145904541,72.78378915786743,8.4.4,Blue Ridge,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,2.7758620840386827,9.49195490925252,-7.971146625583454,-3.161257870487806,96.42959529711534,90.54331987145568,-1.2965642553643664,0.27260579021037046,0.5341257515600173,-1.5550755187944207,-0.04434614387300206,-0.19614401966706596
33.17636682,-99.21339425,US,Texas,Comanche,Populus deltoides,1969,F,Texas_Comanche,83,415.18792724609375,14.801136779785155,15.167837524414065,2.370254135131836,4.432822799682617,72.08086013793945,321.9892234802246,9.4.2,Central Great Plains,9.4,SOUTH CENTRAL SEMIARID PRAIRIES,14.102812324135993,21.03043647573776,3.659860123385818,7.916152373882904,112.99540343475938,240.5511631147,0.6983244556491641,-5.862598951323694,-1.289605988253982,-3.4833295742002868,-0.362090333350975,0.33854777217058474
35.84028699,-77.10385252,US,New Mexico,Otero,Populus deltoides,1930,M,New Mexico_Otero,123,1611.20166015625,10.782989501953123,15.291908264160156,-2.101969528198242,1.899100112915039,20.854465007781982,31.955456733703613,8.5.1,Middle Atlantic Coastal Plain,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,10.194467302096092,17.692561385210823,-1.5860993910492471,3.1771929363443077,45.844990618254485,41.91908969331689,0.5885221998570298,-2.4006531210506665,-0.5158701371489949,-1.2780928234292686,-0.5451091880150111,-0.23768724541749217
35.84028699,-77.10385252,US,New Mexico,Otero,Populus deltoides,1930,F,New Mexico_Otero,123,1611.20166015625,10.782989501953123,15.291908264160156,-2.101969528198242,1.899100112915039,20.854465007781982,31.955456733703613,8.5.1,Middle Atlantic Coastal Plain,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,10.194467302096092,17.692561385210823,-1.5860993910492471,3.1771929363443077,45.844990618254485,41.91908969331689,0.5885221998570298,-2.4006531210506665,-0.5158701371489949,-1.2780928234292686,-0.5451091880150111,-0.23768724541749217
46.60710494,-93.41496495,US,Texas,Fort Bend,Populus deltoides,1956,M,Texas_Fort Bend,62,24.918790817260746,17.966465759277344,21.873434448242183,0.9085809326171874,10.964466094970703,178.96957778930664,132.2864589691162,5.2.1,Northern Lakes and Forests,5.2,MIXED WOOD SHIELD,17.214707267890542,21.66128050219111,8.738816765284135,11.797880427256352,240.80038538138743,264.2193292216293,0.7517584913868021,0.21215394605107107,-7.830235832666947,-0.8334143322856491,-0.25677204583435853,-0.4993308803000054
